lab_id,international_id,sex,bio_sample,population,region,continent,species,avg_coverage,owner
194397,UMCUSAU000000194397,M,SAMN05216063,salers,france,europe,bos taurus,11.624827586206896,"USDA, ARS, USMARC"
194398,UMCUSAU000000194398,M,SAMN05216064,salers,france,europe,bos taurus,14.71896551724138,"USDA, ARS, USMARC"
194399,UMCUSAU000000194399,M,SAMN05216065,salers,france,europe,bos taurus,11.706551724137931,"USDA, ARS, USMARC"
194400,UMCUSAU000000194400,M,SAMN05216066,brahman,americas,americas,bos indicus,10.426206896551724,"USDA, ARS, USMARC"
194401,UMCUSAU000000194401,M,SAMN05216067,brahman,americas,americas,bos indicus,12.317931034482758,"USDA, ARS, USMARC"
194402,UMCUSAU000000194402,M,SAMN05216068,brahman,americas,americas,bos indicus,10.798275862068966,"USDA, ARS, USMARC"
194403,UMCUSAU000000194403,M,SAMN05216069,brahman,americas,americas,bos indicus,11.926896551724138,"USDA, ARS, USMARC"
194404,UMCUSAU000000194404,M,SAMN05216070,brahman,americas,americas,bos indicus,13.731379310344828,"USDA, ARS, USMARC"
194405,UMCUSAU000000194405,M,SAMN05216071,shorthorn,british isles,europe,bos taurus,11.53551724137931,"USDA, ARS, USMARC"
194406,UMCUSAU000000194406,M,SAMN05216072,shorthorn,british isles,europe,bos taurus,10.63,"USDA, ARS, USMARC"
194407,UMCUSAU000000194407,M,SAMN05216073,shorthorn,british isles,europe,bos taurus,10.15448275862069,"USDA, ARS, USMARC"
194408,UMCUSAU000000194408,M,SAMN05216074,shorthorn,british isles,europe,bos taurus,11.334827586206897,"USDA, ARS, USMARC"
194409,UMCUSAU000000194409,M,SAMN05216075,shorthorn,british isles,europe,bos taurus,10.79551724137931,"USDA, ARS, USMARC"
194410,UMCUSAU000000194410,M,SAMN05216076,maine-anjou,france,europe,bos taurus,9.168965517241379,"USDA, ARS, USMARC"
194411,UMCUSAU000000194411,M,SAMN05216077,maine-anjou,france,europe,bos taurus,11.432413793103448,"USDA, ARS, USMARC"
194412,UMCUSAU000000194412,M,SAMN05216078,maine-anjou,france,europe,bos taurus,10.92344827586207,"USDA, ARS, USMARC"
194413,UMCUSAU000000194413,M,SAMN05216079,maine-anjou,france,europe,bos taurus,10.781379310344828,"USDA, ARS, USMARC"
194414,UMCUSAU000000194414,M,SAMN05216080,maine-anjou,france,europe,bos taurus,11.861724137931034,"USDA, ARS, USMARC"
194415,UMCUSAU000000194415,M,SAMN05216081,texas longhorn,americas,americas,bos taurus,10.929310344827586,"USDA, ARS, USMARC"
194416,UMCUSAU000000194416,M,SAMN05216082,texas longhorn,americas,americas,bos taurus,11.19,"USDA, ARS, USMARC"
194417,UMCUSAU000000194417,M,SAMN05216083,texas longhorn,americas,americas,bos taurus,10.763103448275862,"USDA, ARS, USMARC"
194418,UMCUSAU000000194418,M,SAMN05216084,texas longhorn,americas,americas,bos taurus,10.769310344827586,"USDA, ARS, USMARC"
194419,UMCUSAU000000194419,M,SAMN05216085,santa gertrudis,americas,americas,composite,12.872413793103448,"USDA, ARS, USMARC"
194420,UMCUSAU000000194420,M,SAMN05216086,santa gertrudis,americas,americas,composite,11.291724137931034,"USDA, ARS, USMARC"
194421,UMCUSAU000000194421,M,SAMN05216087,santa gertrudis,americas,americas,composite,11.153793103448276,"USDA, ARS, USMARC"
194422,UMCUSAU000000194422,M,SAMN05216088,santa gertrudis,americas,americas,composite,11.53448275862069,"USDA, ARS, USMARC"
194423,UMCUSAU000000194423,M,SAMN05216089,chianina,italy,europe,bos taurus,11.233448275862068,"USDA, ARS, USMARC"
194424,UMCUSAU000000194424,M,SAMN05216090,chianina,italy,europe,bos taurus,10.837586206896551,"USDA, ARS, USMARC"
194425,UMCUSAU000000194425,M,SAMN05216091,chianina,italy,europe,bos taurus,11.686206896551724,"USDA, ARS, USMARC"
194426,UMCUSAU000000194426,M,SAMN05216092,chianina,italy,europe,bos taurus,14.169655172413794,"USDA, ARS, USMARC"
194427,UMCUSAU000000194427,M,SAMN05216093,braunvieh,continental europe,europe,bos taurus,11.337931034482759,"USDA, ARS, USMARC"
194428,UMCUSAU000000194428,M,SAMN05216094,braunvieh,continental europe,europe,bos taurus,11.823448275862068,"USDA, ARS, USMARC"
194429,UMCUSAU000000194429,M,SAMN05216095,braunvieh,continental europe,europe,bos taurus,11.467931034482758,"USDA, ARS, USMARC"
194430,UMCUSAU000000194430,M,SAMN05216096,braunvieh,continental europe,europe,bos taurus,12.033793103448275,"USDA, ARS, USMARC"
194431,UMCUSAU000000194431,M,SAMN05216097,corriente,americas,americas,bos taurus,10.584827586206897,"USDA, ARS, USMARC"
194432,UMCUSAU000000194432,M,SAMN05216098,corriente,americas,americas,bos taurus,10.293793103448277,"USDA, ARS, USMARC"
194433,UMCUSAU000000194433,M,SAMN05216099,corriente,americas,americas,bos taurus,12.918965517241379,"USDA, ARS, USMARC"
194434,UMCUSAU000000194434,M,SAMN05216100,corriente,americas,americas,bos taurus,12.397586206896552,"USDA, ARS, USMARC"
194435,UMCUSAU000000194435,M,SAMN05216101,tarentaise,france,europe,bos taurus,11.11448275862069,"USDA, ARS, USMARC"
194436,UMCUSAU000000194436,M,SAMN05216102,tarentaise,france,europe,bos taurus,12.04551724137931,"USDA, ARS, USMARC"
194437,UMCUSAU000000194437,M,SAMN05216103,tarentaise,france,europe,bos taurus,12.85344827586207,"USDA, ARS, USMARC"
194438,UMCUSAU000000194438,M,SAMN05216104,tarentaise,france,europe,bos taurus,10.066206896551725,"USDA, ARS, USMARC"
194439,UMCUSAU000000194439,F,SAMN05803879,belted galloway,british isles,europe,bos taurus,13.872413793103448,"Department of Economic Development, Jobs, Transport and Resources"
194440,UMCUSAU000000194440,F,SAMN05803880,belted galloway,british isles,europe,bos taurus,13.197241379310345,"Department of Economic Development, Jobs, Transport and Resources"
194441,UMCUSAU000000194441,F,SAMN05803881,hereford miniature,british isles,europe,bos taurus,11.867931034482758,"Department of Economic Development, Jobs, Transport and Resources"
194442,UMCUSAU000000194442,F,SAMN05803882,hereford miniature,british isles,europe,bos taurus,12.090689655172413,"Department of Economic Development, Jobs, Transport and Resources"
194443,UMCUSAU000000194443,M,SAMN05803883,dexter,british isles,europe,bos taurus,14.582758620689654,"Department of Economic Development, Jobs, Transport and Resources"
194444,UMCUSAU000000194444,F,SAMN05803884,angus lowline,british isles,europe,bos taurus,14.667241379310346,"Department of Economic Development, Jobs, Transport and Resources"
194445,UMCUSAU000000194445,F,SAMN05803885,angus lowline,british isles,europe,bos taurus,14.6,"Department of Economic Development, Jobs, Transport and Resources"
194446,UMCUSAU000000194446,F,SAMN05803888,dexter,british isles,europe,bos taurus,12.808620689655172,"Department of Economic Development, Jobs, Transport and Resources"
194447,UMCUSAU000000194447,,SAMN05862018,boran,east africa,africa,composite,8.85344827586207,Seoul National University
194448,UMCUSAU000000194448,M,SAMN05929796,holstein,continental europe,europe,bos taurus,9.354137931034483,China Agricultural University
194449,UMCUSAU000000194449,F,SAMN06282407,holstein,continental europe,europe,bos taurus,13.751379310344827,Wroclaw University of Environmental and Life Sciences
194450,UMCUSAU000000194450,F,SAMN06282408,holstein,continental europe,europe,bos taurus,13.207586206896552,Wroclaw University of Environmental and Life Sciences
194451,UMCUSAU000000194451,F,SAMN06282415,holstein,continental europe,europe,bos taurus,13.213448275862069,Wroclaw University of Environmental and Life Sciences
194452,UMCUSAU000000194452,F,SAMN06282416,holstein,continental europe,europe,bos taurus,10.837931034482759,Wroclaw University of Environmental and Life Sciences
194453,UMCUSAU000000194453,F,SAMN06282417,holstein,continental europe,europe,bos taurus,11.588965517241379,Wroclaw University of Environmental and Life Sciences
194454,UMCUSAU000000194454,F,SAMN06282418,holstein,continental europe,europe,bos taurus,12.454827586206896,Wroclaw University of Environmental and Life Sciences
194455,UMCUSAU000000194455,F,SAMN06282419,holstein,continental europe,europe,bos taurus,13.321379310344827,Wroclaw University of Environmental and Life Sciences
194456,UMCUSAU000000194456,F,SAMN06282420,holstein,continental europe,europe,bos taurus,13.436896551724137,Wroclaw University of Environmental and Life Sciences
194457,UMCUSAU000000194457,F,SAMN06282421,holstein,continental europe,europe,bos taurus,13.389655172413793,Wroclaw University of Environmental and Life Sciences
194458,UMCUSAU000000194458,F,SAMN06282422,holstein,continental europe,europe,bos taurus,12.428620689655173,Wroclaw University of Environmental and Life Sciences
194459,UMCUSAU000000194459,F,SAMN06282423,holstein,continental europe,europe,bos taurus,12.42448275862069,Wroclaw University of Environmental and Life Sciences
194460,UMCUSAU000000194460,F,SAMN06282424,holstein,continental europe,europe,bos taurus,9.393448275862069,Wroclaw University of Environmental and Life Sciences
194461,UMCUSAU000000194461,F,SAMN06282425,holstein,continental europe,europe,bos taurus,13.797931034482758,Wroclaw University of Environmental and Life Sciences
194462,UMCUSAU000000194462,F,SAMN06282426,holstein,continental europe,europe,bos taurus,11.365172413793104,Wroclaw University of Environmental and Life Sciences
194463,UMCUSAU000000194463,F,SAMN06282427,holstein,continental europe,europe,bos taurus,13.468620689655172,Wroclaw University of Environmental and Life Sciences
194464,UMCUSAU000000194464,F,SAMN06282428,holstein,continental europe,europe,bos taurus,11.94103448275862,Wroclaw University of Environmental and Life Sciences
194465,UMCUSAU000000194465,F,SAMN06282429,holstein,continental europe,europe,bos taurus,13.687241379310345,Wroclaw University of Environmental and Life Sciences
194466,UMCUSAU000000194466,F,SAMN06282430,holstein,continental europe,europe,bos taurus,13.19344827586207,Wroclaw University of Environmental and Life Sciences
194467,UMCUSAU000000194467,F,SAMN06282431,holstein,continental europe,europe,bos taurus,26.967586206896552,Wroclaw University of Environmental and Life Sciences
194468,UMCUSAU000000194468,F,SAMN06282432,holstein,continental europe,europe,bos taurus,10.582758620689654,Wroclaw University of Environmental and Life Sciences
194469,UMCUSAU000000194469,F,SAMN06282433,holstein,continental europe,europe,bos taurus,8.517931034482759,Wroclaw University of Environmental and Life Sciences
194470,UMCUSAU000000194470,F,SAMN06282435,holstein,continental europe,europe,bos taurus,12.08206896551724,Wroclaw University of Environmental and Life Sciences
194471,UMCUSAU000000194471,F,SAMN06282436,holstein,continental europe,europe,bos taurus,9.096206896551724,Wroclaw University of Environmental and Life Sciences
194472,UMCUSAU000000194472,M,SAMN06698977,chaidamu yellow,asian steppe,asia,bos taurus,11.405172413793103,Northwest A&F University
194473,UMCUSAU000000194473,M,SAMN06698981,mongolian,asian steppe,asia,bos taurus,11.905517241379311,Northwest A&F University
194474,UMCUSAU000000194474,M,SAMN06698982,mongolian,asian steppe,asia,bos taurus,11.162758620689655,Northwest A&F University
194475,UMCUSAU000000194475,M,SAMN06698983,mongolian,asian steppe,asia,bos taurus,11.158620689655173,Northwest A&F University
194476,UMCUSAU000000194476,M,SAMN06698984,mongolian,asian steppe,asia,bos taurus,11.563103448275863,Northwest A&F University
194477,UMCUSAU000000194477,M,SAMN06698986,kazakh,asian steppe,asia,bos taurus,12.450344827586207,Northwest A&F University
194478,UMCUSAU000000194478,M,SAMN06698990,kazakh,asian steppe,asia,bos taurus,10.614137931034483,Northwest A&F University
194479,UMCUSAU000000194479,M,SAMN06698998,tibetan,asian steppe,asia,bos taurus,11.886896551724139,Northwest A&F University
194480,UMCUSAU000000194480,M,SAMN06699003,tibetan,asian steppe,asia,bos taurus,12.42,Northwest A&F University
194481,UMCUSAU000000194481,M,SAMN06699011,nanyang,east central china,asia,composite,9.67,Northwest A&F University
194482,UMCUSAU000000194482,M,SAMN06699014,jiaxian red,east central china,asia,composite,10.673103448275862,Northwest A&F University
194483,UMCUSAU000000194483,M,SAMN06699017,jiaxian red,east central china,asia,composite,13.213103448275863,Northwest A&F University
194484,UMCUSAU000000194484,M,SAMN06699018,jiaxian red,east central china,asia,composite,10.181379310344827,Northwest A&F University
194485,UMCUSAU000000194485,M,SAMN06699039,xuanhan,east central china,asia,composite,10.907241379310344,Northwest A&F University
194486,UMCUSAU000000194486,M,SAMN06699044,weining,south central china,asia,composite,9.721724137931034,Northwest A&F University
194487,UMCUSAU000000194487,M,SAMN06699048,wannan,east central china,asia,bos indicus,11.361379310344827,Northwest A&F University
194488,UMCUSAU000000194488,M,SAMN06699050,wannan,east central china,asia,bos indicus,9.378620689655172,Northwest A&F University
194489,UMCUSAU000000194489,M,SAMN06699051,wannan,east central china,asia,bos indicus,10.716206896551725,Northwest A&F University
194490,UMCUSAU000000194490,M,SAMN06699055,dabieshan,east central china,asia,bos indicus,11.01206896551724,Northwest A&F University
194491,UMCUSAU000000194491,M,SAMN06699065,jinjiang,east central china,asia,bos indicus,10.346206896551724,Northwest A&F University
194492,UMCUSAU000000194492,F,SAMN06699068,leiqiong,southeast china,asia,bos indicus,10.509310344827586,Northwest A&F University
194493,UMCUSAU000000194493,F,SAMN06699069,leiqiong,southeast china,asia,bos indicus,10.079310344827586,Northwest A&F University
194494,UMCUSAU000000194494,M,SAMN07430998,mongolian,asian steppe,asia,bos taurus,11.195172413793104,China Agricultural University
194495,UMCUSAU000000194495,M,SAMN07430999,mongolian,asian steppe,asia,bos taurus,11.220344827586207,China Agricultural University
194496,UMCUSAU000000194496,M,SAMN07431000,yanbian,northeast  china,asia,composite,10.377586206896552,China Agricultural University
194497,UMCUSAU000000194497,M,SAMN07431001,yanbian,northeast  china,asia,composite,10.381379310344828,China Agricultural University
194498,UMCUSAU000000194498,M,SAMN07431002,kazakh,asian steppe,asia,bos taurus,10.094137931034483,China Agricultural University
194499,UMCUSAU000000194499,M,SAMN07431003,kazakh,asian steppe,asia,bos taurus,10.841379310344827,China Agricultural University
194500,UMCUSAU000000194500,M,SAMN07431004,nanyang,east central china,asia,composite,10.05655172413793,China Agricultural University
194501,UMCUSAU000000194501,M,SAMN07431005,nanyang,east central china,asia,composite,11.203103448275861,China Agricultural University
194502,UMCUSAU000000194502,M,SAMN07431006,qinchuan,east central china,asia,bos indicus,10.227586206896552,China Agricultural University
194503,UMCUSAU000000194503,M,SAMN07431007,qinchuan,east central china,asia,bos indicus,10.122758620689655,China Agricultural University
194504,UMCUSAU000000194504,M,SAMN07431008,dengchuan,south central china,asia,bos indicus,10.782413793103448,China Agricultural University
194505,UMCUSAU000000194505,M,SAMN07431009,dengchuan,south central china,asia,bos indicus,11.055862068965517,China Agricultural University
194506,UMCUSAU000000194506,M,SAMN07431010,yunnan,south central china,asia,bos indicus,10.393793103448276,China Agricultural University
194507,UMCUSAU000000194507,M,SAMN07431011,yunnan,south central china,asia,bos indicus,10.434482758620689,China Agricultural University
194508,UMCUSAU000000194508,M,SAMN07431012,wenling,southeast china,asia,bos indicus,9.701379310344828,China Agricultural University
194509,UMCUSAU000000194509,M,SAMN07431013,wenling,southeast china,asia,bos indicus,9.733103448275862,China Agricultural University
194510,UMCUSAU000000194510,M,SAMN07431014,dabieshan,east central china,asia,bos indicus,10.564827586206897,China Agricultural University
194511,UMCUSAU000000194511,M,SAMN07431015,dabieshan,east central china,asia,bos indicus,10.510344827586207,China Agricultural University
194512,UMCUSAU000000194512,M,SAMN07431016,liping,south central china,asia,bos indicus,10.517931034482759,China Agricultural University
